label,file_size,number_of_sections,file_characteristics,imagebase,dll_characteristics,size_of_image,size_of_headers,size_of_code,Check_for_Debugger,contain_bitcoin_address,is_packed,ransomware_command_indicator,suspicious_technique_indicator,contain_monero_address,contain_onion_address,using_encryption_library,ransomware_string_indicator,suspicious_entropy_and_indicator,yara_match_count,unique_section_names,max_entropy,min_entropy,mean_entropy,max_section_size,min_section_size,mean_section_size,is_gui,imported_dll_count,imported_function_count,exported_function_count
ransomware,154112,6,258,4194304,33088,167936,1024,99328,0,0,0,0,0,0,0,0,0,0,0,3,7.986333125605877,3.0389614741823974,5.988410238496947,97792,1536,25514.666666666668,1,3,25,0
ransomware,350720,11,33166,4194304,0,405504,1024,254976,0,0,0,1,1,0,0,1,0,0,3,5,7.827818566900217,0.0,4.021891948644434,245760,0,31790.545454545456,1,10,142,2
ransomware,2592996,4,259,4194304,0,147456,512,101888,1,1,0,0,0,0,0,0,0,1,4,1,6.6740241210126,4.450978418041827,5.573934204274008,101888,1536,30336.0,1,9,209,0
ransomware,2618368,15,34,4194304,33120,3211264,1536,768512,1,0,0,0,0,1,0,1,1,1,7,11,7.996798282945362,0.8556848540171443,5.554653339155675,850944,512,174455.46666666667,0,1,47,0
ransomware,40960,4,783,4194304,0,53248,1024,8192,0,0,0,0,0,0,0,1,0,0,1,3,7.100476081817049,2.4970936388845875,4.151797758927589,30720,1024,9984.0,0,7,71,0
ransomware,1234944,3,34,4194304,34144,1261568,512,796160,1,0,0,0,0,0,0,1,0,0,3,0,4.6660040014118,0.09800417566270775,2.3628360155480452,796160,512,411477.3333333333,1,1,1,0
ransomware,93184,7,8226,6442450944,352,114688,1024,46080,1,0,0,0,0,0,0,1,0,0,2,3,6.431167663184195,1.9356076457088767,3.9705832029231733,46080,512,13165.714285714286,1,1,70,0
ransomware,350720,11,33166,4194304,0,405504,1024,254976,0,0,0,1,1,0,0,1,0,0,3,5,7.82712030506812,0.0,4.02273513546353,245760,0,31790.545454545456,1,10,142,2
ransomware,569344,6,34,5368709120,33120,585728,1024,387072,1,0,0,0,0,0,0,1,0,0,4,3,6.405266907464095,2.0495795165299673,4.952183921955637,387072,512,94720.0,0,4,133,0
ransomware,2280448,6,34,5368709120,33120,2314240,1024,1820672,1,0,0,0,0,0,0,1,0,0,3,3,6.435468801210212,3.336192864110541,5.151928334737158,1820672,512,379904.0,1,10,238,0
ransomware,56832,5,258,4194304,33024,77824,1024,34304,0,0,0,0,0,0,0,0,0,0,0,2,7.823623757254526,5.2778312416346775,6.3124777471040705,34304,1536,11161.6,1,9,111,0
ransomware,2196992,6,259,4194304,0,2236416,1024,1550848,1,0,0,0,0,0,0,1,0,0,4,1,6.572377562120755,0.0,4.7234051893241356,1550848,512,365994.6666666667,1,18,504,0
ransomware,571392,3,34,4194304,34144,598016,512,427520,0,0,0,0,0,0,0,1,0,0,1,0,6.43401176834377,0.10191042566270775,3.9443117665741387,427520,512,190293.33333333334,1,1,1,0
ransomware,571392,3,34,4194304,34144,598016,512,427520,0,0,0,0,0,0,0,1,0,0,1,0,6.43401176834377,0.10191042566270775,3.9443117665741387,427520,512,190293.33333333334,1,1,1,0
ransomware,498688,11,34,4194304,0,577536,1024,363520,0,0,0,1,1,0,0,1,0,0,3,5,7.829359554285735,0.0,3.600003961426544,363520,0,45242.181818181816,1,10,143,2
ransomware,202499,16,263,4194304,0,196608,1024,25088,0,0,0,0,0,0,0,1,0,1,2,10,6.016206892190761,0.0,3.317473979297143,45056,0,9600.0,1,7,114,0
ransomware,439208,6,258,4194304,33088,487424,1024,198656,1,0,0,0,1,0,0,1,0,1,6,2,7.131481688806068,2.1181695081051135,5.267576878695283,198656,512,54442.666666666664,1,2,150,0
ransomware,117000,5,258,4194304,33088,126976,1024,16384,1,0,0,0,0,0,0,1,0,1,3,1,6.37949443840938,0.7536341326714706,4.775903095281643,89088,512,22425.6,1,7,91,0
ransomware,900096,5,258,4194304,33088,917504,1024,676864,1,0,0,0,0,1,1,1,1,0,7,1,6.636078007330046,4.7043302648683625,5.668404547069448,676864,512,179814.4,1,7,161,0
ransomware,187392,3,258,4194304,34112,212992,512,185344,1,0,0,0,1,0,0,1,0,0,3,0,5.539440475480177,0.08153941234324169,2.6176980520525137,185344,512,62293.333333333336,1,1,1,0
ransomware,1659392,4,8450,268435456,320,1671168,1024,1506816,0,0,0,0,0,0,0,0,0,0,0,1,6.621914048627804,0.18805690608732903,4.600688693555961,1506816,512,414592.0,0,1,7,4
ransomware,23552,6,34,5368709120,33120,53248,1024,14336,1,0,0,0,0,0,0,0,0,0,3,2,5.666609887783279,0.5463625527022719,3.1928884989723056,14336,512,3754.6666666666665,1,9,56,0
ransomware,1074688,7,34,5368709120,33120,1101824,1024,831488,1,0,0,0,0,1,1,1,1,0,5,3,6.455672443789394,3.276079319742529,5.127704508292346,831488,512,153380.57142857142,1,9,154,0
ransomware,6602752,3,258,4194304,34112,6627328,512,6600192,0,0,0,1,1,0,0,1,0,0,4,0,3.9522061385583127,0.10191042566270775,2.6104649973435636,6600192,512,2200746.6666666665,1,1,1,0
ransomware,122368,3,302,4194304,34112,147456,512,119808,0,0,1,0,0,0,0,1,0,0,3,0,6.294699732554272,0.10191042566270775,3.475660511811071,119808,512,40618.666666666664,1,1,1,0
ransomware,625152,3,33167,4194304,0,1581056,4096,339968,0,0,1,0,0,1,0,1,0,1,9,2,7.9573160342015665,0.0,5.286974833364658,339968,0,208042.66666666666,0,8,11,1
ransomware,31744,3,258,4194304,34112,57344,512,29184,0,0,0,1,1,0,0,1,0,0,3,0,5.023134217417312,0.08153941234324169,2.9493837624850126,29184,512,10410.666666666666,1,1,1,0
ransomware,146432,4,258,4194304,33088,163840,1024,43008,1,0,0,0,1,0,0,1,0,0,5,1,6.684915855353336,4.5720862205325465,5.981002764026487,80384,3584,36352.0,1,3,66,0
ransomware,982528,3,259,4194304,33024,1028096,1024,917504,0,0,0,0,1,0,1,1,0,0,5,1,6.790437645242443,4.126180505266327,5.8367552576171695,917504,512,327168.0,1,5,9,0
ransomware,350720,11,33166,4194304,0,405504,1024,254976,0,0,0,1,1,0,0,1,0,0,3,5,7.827818566900217,0.0,4.02189165210335,245760,0,31790.545454545456,1,10,142,2
ransomware,967680,10,558,5368709120,352,999424,1024,799744,0,0,0,0,0,0,0,1,0,0,1,4,6.154428490893324,0.0,3.2597294544829545,799744,0,96665.6,0,8,133,0
ransomware,1076736,7,34,5368709120,33120,1105920,1024,833024,1,0,0,0,0,1,1,1,1,0,5,3,6.458401254783135,3.2741016144496142,5.132621668451249,833024,512,153673.14285714287,1,9,155,0
ransomware,73728,5,258,4194304,34112,90112,1024,67584,1,0,0,1,1,0,1,1,1,0,7,1,6.091495656631899,0.11446338125913882,4.13317020123688,67584,512,14540.8,1,7,84,0
ransomware,148480,6,258,4194304,33088,163840,1024,99328,0,0,0,0,0,0,0,0,0,0,0,3,7.986006263460746,3.0389614741823974,5.783174659587966,97792,1536,24576.0,1,3,25,0
ransomware,476917,5,258,4194304,33088,454656,1024,346112,1,0,0,0,0,0,0,0,0,1,4,1,6.610895366875411,4.7176788329467545,5.686060974598459,346112,512,85299.2,1,6,126,0
ransomware,2257408,5,258,4194304,33088,2277376,1024,1652224,1,0,0,0,0,0,1,1,1,0,7,1,6.852312941769696,3.4578268305238433,5.492761895461349,1652224,512,451276.8,1,11,184,0
ransomware,350720,11,33167,4194304,0,405504,1024,254976,0,0,0,1,1,0,0,1,0,0,3,5,7.819946512278574,0.0,3.419185308005228,245760,0,31790.545454545456,1,10,142,2
ransomware,12800,4,271,4194304,0,36864,4096,6144,0,0,0,0,0,0,0,1,0,1,2,1,6.376682895792709,3.504503505464471,5.0789163053827195,6144,1536,2944.0,1,7,71,0
ransomware,413700,3,271,4194304,0,421888,4096,94208,1,0,0,0,0,0,0,0,0,1,2,0,7.85779351360452,0.0,4.127086316442944,315392,0,136533.33333333334,1,2,7,0
ransomware,44032,6,290,4194304,0,118784,1024,20480,1,0,0,0,0,0,0,1,0,0,7,1,6.902398317991514,0.0,3.7140722080021225,20480,512,7168.0,1,2,94,0
ransomware,41472,3,258,4194304,34112,65536,512,38912,0,0,0,0,0,0,0,1,0,0,1,0,5.638650843546602,0.08153941234324169,3.1378517326043283,38912,512,13653.333333333334,1,1,1,0
ransomware,614400,4,259,4194304,32768,880640,1024,56320,0,0,0,0,0,0,0,1,0,1,2,2,7.910838175775477,4.910527615535297,6.106996003131284,551424,2048,153344.0,1,8,75,0
ransomware,49152,3,34,5368709120,33120,1208320,512,53248,0,0,0,0,0,0,0,0,0,1,1,1,7.888462161864998,0.0,2.6294873872883326,49664,0,16725.333333333332,1,0,0,0
ransomware,350720,11,33167,4194304,0,405504,4096,254976,0,0,0,1,1,0,0,1,0,1,4,5,7.819946512278574,0.0,3.4191857911764316,245760,0,31790.545454545456,1,10,142,2
ransomware,90112,5,258,4194304,34112,106496,1024,41472,0,0,0,1,0,0,0,1,0,0,2,1,6.509428145720716,4.569125399254052,5.48593181784892,41472,512,17817.6,1,15,172,0
ransomware,1256473,5,290,4194304,32832,1286144,1024,581120,1,0,0,0,0,0,0,1,0,1,5,1,6.782377328042204,1.1988106744719143,4.924171366766026,581120,20992,251084.8,1,18,527,0
ransomware,869888,5,35,4194304,32768,905216,1024,447488,1,0,0,0,0,0,0,0,0,0,2,2,7.866185681456359,4.003509637610265,5.699802792052539,447488,28160,173772.8,1,11,461,0
ransomware,350720,11,33167,4194304,0,405504,4096,254976,0,0,0,1,1,0,0,1,0,1,4,5,7.819946512278574,0.0,3.419184191168885,245760,0,31790.545454545456,1,10,142,2
ransomware,71168,6,258,4194304,33088,86016,1024,39936,1,0,0,0,0,0,0,1,0,0,4,2,7.865617880524405,4.221783755525648,5.6360025161675935,39936,512,11690.666666666666,1,6,115,0
ransomware,28345126,5,290,4194304,49472,307200,1024,151552,1,0,0,0,0,0,0,1,0,1,6,1,6.6562762510934865,1.8959634004813075,5.048772255926049,151552,3072,47308.8,1,5,118,0
ransomware,352328,4,271,4194304,0,417792,4096,126976,1,0,0,0,0,0,0,0,0,1,4,1,7.113736170910589,3.783860925183115,5.604225280634994,126976,8192,87040.0,1,14,138,0
ransomware,7326208,13,770,4194304,33088,7548928,1024,2482176,1,0,0,0,0,1,0,1,1,0,7,9,7.997652756920155,0.7622316359445953,6.14985407369763,2482176,512,563475.6923076923,0,1,39,0
ransomware,676352,10,558,5368709120,352,704512,1024,609792,1,0,0,0,0,1,0,0,0,0,3,4,6.122167346010045,0.0,3.389353082550629,609792,0,67532.8,1,6,139,0
ransomware,201934,18,39,4194304,0,192512,1536,28160,0,0,0,0,0,0,0,1,0,1,2,12,5.959931426433008,0.0,3.036953937449593,59392,0,8078.222222222223,1,8,114,0
ransomware,3203372,7,258,4194304,32832,8585216,1024,50688,1,0,1,0,0,0,0,0,0,1,3,6,7.959314511671623,0.0,4.765469029798526,3159852,0,457312.5714285714,1,2,2,0
ransomware,136704,6,258,4194304,33088,159744,1024,35840,1,0,0,0,0,0,0,1,0,0,4,1,7.2073642773125375,2.346830578424616,5.4026798869651005,82432,3584,22613.333333333332,1,5,123,0
ransomware,150016,6,47,5368709120,0,167936,1024,92672,1,0,0,0,0,0,0,0,0,0,2,3,6.685305185474291,4.387984432193306,5.500674619656048,69120,4608,24832.0,0,9,132,0
ransomware,975872,3,258,4194304,34112,999424,512,870912,0,0,0,1,1,0,0,1,0,0,3,0,4.06554346182788,0.10191042566270775,1.9316103808045673,870912,512,325120.0,1,1,1,0
ransomware,260608,5,258,4194304,0,286720,1024,194560,1,0,0,0,0,0,0,1,0,0,5,1,7.333620657355203,3.3275967293860296,5.341956100661376,194560,512,51916.8,1,11,247,0
ransomware,494080,11,34,4194304,0,573440,1024,359424,0,0,0,1,1,0,0,1,0,0,3,5,7.825584802638138,0.0,3.5970219705579014,359424,0,44823.27272727273,1,10,143,2
ransomware,62464,5,258,4194304,33088,81920,1024,34304,0,0,0,0,0,0,0,0,0,0,0,2,7.8658013043684445,5.2778312416346775,6.327625976226392,34304,1536,12288.0,1,9,111,0
ransomware,2579456,4,271,4194304,0,2592768,1536,2572288,0,0,0,0,0,0,0,0,0,1,1,1,7.983083202944055,3.555717555111707,5.058803630022153,2572288,512,644480.0,1,4,7,0
ransomware,116224,3,258,4194304,34112,139264,512,113664,1,0,1,0,0,0,0,1,0,0,3,0,6.139098370852456,0.10191042566270775,3.5499697782353707,113664,512,38570.666666666664,1,1,1,0
ransomware,1074688,7,34,5368709120,33120,1101824,1024,831488,1,0,0,0,0,1,1,1,1,0,5,3,6.455672443789394,3.276079319742529,5.128578259520967,831488,512,153380.57142857142,1,9,154,0
ransomware,6375216,7,34,5368709120,49504,409600,1024,165888,1,0,0,0,0,0,0,0,0,1,3,3,6.488023200564254,1.4204274346652208,4.126157543888593,165888,512,46738.28571428572,1,5,125,0
ransomware,352328,4,271,4194304,0,417792,4096,126976,1,0,0,0,0,0,0,0,0,1,4,1,7.113736170910589,3.783860925183115,5.604225280634994,126976,8192,87040.0,1,14,138,0
ransomware,25088,4,258,4194304,34112,36864,1024,18432,0,0,0,0,0,0,0,0,0,0,0,1,6.36116126226013,0.0,4.503186769013086,18432,0,6016.0,0,1,26,0
ransomware,350720,11,33166,4194304,0,405504,1024,254976,0,0,0,1,1,0,0,1,0,0,3,5,7.827818566900217,0.0,4.0218938694973465,245760,0,31790.545454545456,1,10,142,2
ransomware,355328,3,258,4194304,34112,376832,512,168448,0,0,1,0,0,0,0,1,0,1,3,0,7.6415159590216195,0.10191042566270775,4.530089359959606,185856,512,118272.0,1,1,1,0
ransomware,4096,3,8226,6442450944,34112,32768,512,2560,0,0,0,0,0,0,0,1,0,0,1,1,4.294731965259246,0.12227588125913882,1.7965397993523575,2560,512,1194.6666666666667,0,1,1,1
ransomware,2281472,8,815,4194304,320,2306048,1024,1637376,1,0,0,1,0,0,1,1,1,0,6,3,7.623719097293446,0.0,3.290297937545934,1637376,0,285056.0,1,10,188,0
ransomware,5153366,22,294,4194304,320,4820992,1536,1822208,1,1,0,0,1,1,1,1,1,1,13,15,7.787133532912458,0.0,4.28076029714837,1822208,0,216860.0,0,19,282,0
ransomware,153600,6,258,4194304,33088,167936,1024,99328,0,0,0,0,0,0,0,0,0,0,0,3,7.987398905150941,3.0389614741823974,5.966226365916385,97792,1536,25429.333333333332,1,3,25,0
ransomware,667648,8,258,4194304,33088,704512,1024,462336,1,0,0,0,0,0,0,1,0,0,4,2,6.664443164570187,0.020393135236084953,4.748643038731769,443904,512,83328.0,1,6,156,0
ransomware,168960,4,258,4194304,33088,184320,1024,120832,1,0,0,0,0,0,0,1,0,0,4,1,6.63642977369514,2.059849109552779,5.190987727879788,120832,2560,41984.0,0,9,162,0
ransomware,289280,3,258,4194304,34112,311296,512,286720,0,0,0,1,1,0,0,1,0,0,4,0,4.128040580089919,0.10191042566270775,2.647024793975326,286720,512,96256.0,1,1,1,0
ransomware,1748992,4,271,4194304,0,2002944,4096,647168,1,0,0,0,0,0,1,1,1,1,8,1,6.531486451844087,4.982171126817925,5.792930236003527,978944,36864,436224.0,1,14,437,0
ransomware,327405,2,271,4194304,0,94208,4096,77312,1,0,0,0,1,0,0,1,0,1,5,0,6.411283279221468,4.722837906925357,5.567060593073412,77312,10240,43776.0,1,3,20,0
ransomware,1312256,6,34,5368709120,33120,1343488,1024,936448,1,0,0,0,0,0,1,1,1,0,6,3,6.25374286514462,2.116645906704967,4.925086164496871,936448,512,218538.66666666666,0,4,131,0
ransomware,816688,8,33167,4194304,0,868352,1024,623616,1,0,0,0,1,0,0,1,0,1,9,5,7.224641170859248,0.0,2.983120649775716,623616,0,100224.0,1,18,423,0
ransomware,311297,11,33166,4194304,0,364544,1024,214528,0,0,0,0,0,0,0,1,0,1,2,5,7.8379997814661975,0.0,4.030106322486262,209920,0,28206.545454545456,1,10,135,2
ransomware,350720,11,33167,4194304,0,405504,4096,254976,0,0,0,1,1,0,0,1,0,1,4,5,7.819946512278574,0.0,3.419185572446898,245760,0,31790.545454545456,1,10,142,2
ransomware,228352,6,34,5368709120,33120,249856,1024,168448,1,0,0,0,0,0,0,1,1,0,3,2,6.535645138452723,2.453755871126981,4.822319558533116,168448,512,37888.0,1,3,70,0
ransomware,199168,7,258,4194304,33088,217088,1024,99328,0,0,0,0,0,0,0,0,0,0,0,3,7.986669783715181,2.9337361310958805,5.663692767714497,97792,1536,28306.285714285714,1,3,24,0
ransomware,551936,3,290,4194304,32832,1286144,4096,352256,0,0,1,0,0,0,0,0,0,1,6,2,7.9360403277126315,0.0,5.252372871918483,351744,0,183637.33333333334,1,18,23,0
ransomware,927746,5,258,4194304,320,954368,1024,191488,1,0,0,0,0,0,0,1,0,1,6,2,6.649039203061151,2.574510064808225,4.405766693676637,586240,6144,185344.0,1,6,155,0
ransomware,1624120,5,271,4194304,34112,651264,1024,26112,0,0,0,0,0,0,0,0,0,1,1,2,6.434985703212657,0.0,4.004610252424074,413184,0,89190.4,1,7,159,0
ransomware,434735,5,770,4194304,33088,450560,1024,135168,1,0,0,0,0,0,0,1,1,1,8,3,6.658550146249302,2.807829476636264,4.777722287863585,280064,1024,86732.8,1,6,151,0
ransomware,21261312,4,259,4194304,32768,21291008,1024,137728,1,1,0,0,0,0,0,1,0,0,5,1,6.632169232905022,2.534511613645179,4.74956440144117,21082624,6656,5315072.0,0,4,127,0
ransomware,5254144,9,814,4194304,320,5279744,1024,278528,1,0,0,0,0,1,0,0,0,0,3,3,7.497177156430887,0.0,3.5406112640680236,4932096,0,583680.0,0,3,123,0
ransomware,94724,3,259,4194304,34048,102400,1024,40448,0,0,0,0,0,0,0,0,0,1,1,1,7.982355347511598,5.965306229244432,7.244234063380439,43008,10240,31232.0,0,1,9,0
ransomware,631808,3,34,5368709120,33056,1789952,512,53248,0,0,0,0,0,0,0,0,0,1,1,3,7.928767904749735,0.0,5.269221495401346,581632,0,210432.0,1,1,4,0
ransomware,11348242,7,34,5368709120,49504,466944,1024,175616,1,0,0,0,0,0,0,0,0,1,3,3,6.502519008894634,1.828047079050098,4.730127974811924,175616,512,62537.142857142855,1,5,126,0
ransomware,98304,6,258,4194304,33088,114688,1024,41984,1,0,0,0,0,0,0,1,0,0,4,1,6.66784678481145,2.332870784606634,5.40230709298708,36352,3584,16213.333333333334,1,7,164,0
ransomware,5640192,13,546,4194304,33120,6049792,1536,1930240,1,1,0,0,0,1,0,1,1,1,9,9,7.997655573924114,0.7780869976157252,5.885480172425048,1930240,512,433742.76923076925,0,1,40,0
ransomware,455168,4,258,4194304,33088,471040,1024,292352,1,0,0,0,0,0,0,0,0,0,3,1,7.682706841727679,5.282398028025809,6.35587938932661,292352,20992,113536.0,0,3,84,0
ransomware,104960,6,258,4194304,33088,122880,1024,64000,1,0,0,1,0,0,0,1,0,0,5,2,7.316238863158818,0.16299007530476972,5.021739345190697,64000,512,17322.666666666668,1,6,106,0
ransomware,246272,4,259,4194304,32768,54423552,1024,34816,1,1,0,0,0,0,0,1,0,0,6,1,6.5214820488153045,2.3501611196230643,5.077275285250201,107008,10752,61312.0,1,6,183,0
ransomware,174942,20,38,5368709120,352,180224,1536,16896,0,0,0,0,0,0,0,1,1,1,3,13,6.049277701798231,0.0,3.4778848781927763,48640,0,5990.4,0,13,87,0
ransomware,385024,5,34,5368709120,33120,401408,1024,264704,1,0,0,0,0,1,1,1,1,0,7,2,6.336183959217746,1.8829831418242327,4.855880137516808,264704,512,76800.0,0,12,98,0
ransomware,489984,6,34,5368709120,33120,536576,1024,333312,1,0,0,1,0,0,1,1,1,0,6,3,6.5711515374562595,3.4924590794198416,5.038151045385126,333312,512,81493.33333333333,1,10,202,0
ransomware,236544,4,258,4194304,33088,253952,1024,181760,1,0,0,0,0,0,0,0,0,0,3,1,6.503142745274922,4.847263941254619,5.71866125352222,181760,5120,58880.0,1,3,68,0
ransomware,68096,5,258,4194304,33088,90112,1024,34304,0,0,0,0,0,0,0,0,0,0,0,2,7.921013121783369,5.2778312416346775,6.339788527658834,34304,1536,13414.4,1,9,111,0
ransomware,206848,8,33166,4194304,0,110592,1024,29696,1,0,0,0,0,0,0,1,0,1,5,5,6.511672174892103,0.0,2.7229984731878623,29696,0,5056.0,1,10,85,0
ransomware,178109,20,38,5368709120,352,184320,1536,17408,0,0,0,0,0,0,0,1,1,1,3,13,6.080601792530138,0.0,3.4841615688551997,48640,0,6041.6,0,15,91,0
ransomware,2069504,6,546,4194304,33120,2461696,1536,996352,1,0,0,0,0,1,1,1,1,1,9,2,6.18178322786517,0.020393135236084953,4.270849560792596,996352,512,344661.3333333333,1,1,39,0
ransomware,34100736,9,814,4194304,320,34131968,1024,4108800,1,0,0,0,0,0,0,1,0,1,4,3,7.9999670659154685,0.0,4.3303619802104345,28523520,0,3788856.888888889,1,9,183,0
ransomware,12800,5,258,4194304,34112,28672,1024,3072,1,0,1,0,0,0,0,1,1,0,4,1,6.4169132612940585,2.31995229272315,5.038602553225692,7168,512,2355.2,1,7,61,0
ransomware,350720,11,33166,4194304,0,405504,1024,254976,0,0,0,1,1,0,0,1,0,0,3,5,7.827818566900217,0.0,4.021920011493549,245760,0,31790.545454545456,1,10,142,2
ransomware,19968,5,34,5368709120,33120,36864,1024,9216,1,0,0,0,0,0,0,1,0,0,2,2,5.976682479160647,0.7368028273339433,3.5396548561933066,9216,512,3788.8,0,14,100,0
ransomware,82944,4,258,4194304,34112,98304,1024,52736,0,0,0,0,0,0,0,1,0,0,1,1,7.9544077276263385,5.239057561857064,6.609788905688968,52736,3072,20480.0,1,15,190,0
ransomware,355840,6,34,5368709120,33120,405504,1024,167424,1,0,0,0,0,0,0,1,0,0,3,2,6.315075578626948,3.5672962952756384,5.032390497336212,167424,512,59136.0,0,18,221,0
ransomware,387072,6,34,5368709120,33120,405504,1024,249344,1,0,0,0,0,1,0,1,0,0,5,3,6.396184906285502,2.0502804362850844,4.4041504490245496,249344,512,64341.333333333336,0,1,93,0
ransomware,750080,6,259,4194304,33024,30404608,1024,656896,1,0,0,0,0,0,0,1,0,1,6,3,7.973645314654949,0.0,2.895418176069466,656896,1024,124842.66666666667,1,2,104,0
ransomware,178109,20,38,5368709120,352,184320,1536,17408,0,0,0,0,0,0,0,1,1,1,3,13,6.073124891670248,0.0,3.4831698516269305,48640,0,6041.6,0,15,91,0
ransomware,2257408,5,258,4194304,33088,2277376,1024,1652224,1,0,0,0,0,0,1,1,1,0,7,1,6.852312941769696,3.4578268305238433,5.49275783027376,1652224,512,451276.8,1,11,184,0
ransomware,20773026,6,34,5368709120,49504,577536,1024,176640,1,0,0,0,0,0,0,0,0,1,3,2,6.496893972670116,1.8315705466577277,5.180540291013578,272384,2048,90026.66666666667,0,3,125,0
ransomware,398848,5,258,4194304,33088,417792,1024,286208,1,0,0,0,1,0,0,1,0,0,5,1,6.66640405473329,4.7176788329467545,5.768213425679077,286208,512,79564.8,0,4,116,0
ransomware,461824,4,258,4194304,33088,475136,1024,298496,1,0,0,0,0,0,0,0,0,0,3,1,7.682779147741901,5.2958618942861095,6.354775000449639,298496,21504,115200.0,0,3,84,0
ransomware,1047040,7,258,4194304,33088,1073152,1024,768512,1,0,0,0,0,0,1,1,1,0,7,2,6.705193930423989,0.020393135236084953,4.4360523331794735,768512,512,149430.85714285713,0,7,167,0
ransomware,18434,6,34,5368709120,33120,40960,1024,10240,0,0,0,0,0,0,1,1,1,1,4,2,5.8944821646312064,0.020393135236084953,2.0471131570420877,10240,512,2901.3333333333335,1,3,44,0
ransomware,210432,2,271,4194304,0,221184,512,205312,0,0,0,0,0,0,0,0,0,1,1,0,7.825206105061612,6.260303854624681,7.042754979843147,205312,4608,104960.0,0,0,0,0
ransomware,399360,5,258,4194304,33088,413696,1024,17920,1,1,0,0,1,0,0,1,0,1,7,1,7.762488666147487,2.4878952701095853,5.22474355799376,371200,3072,79667.2,1,2,61,0
ransomware,806912,5,258,4194304,0,831488,1024,457728,1,0,0,0,1,0,0,1,0,0,6,1,6.891496089534267,4.706042610925765,5.776096782449056,457728,15872,161177.6,1,14,292,0
ransomware,7536128,3,258,4194304,34112,7561216,512,7533568,0,0,0,1,1,0,0,1,0,0,3,0,4.001709465825506,0.10191042566270775,2.60405198668025,7533568,512,2511872.0,1,1,1,0
ransomware,186368,8,33166,4194304,0,110592,1024,29696,1,0,0,1,0,0,1,1,1,1,8,5,6.511672174892103,0.0,2.7229984731878623,29696,0,5056.0,1,10,85,0
ransomware,600064,6,34,5368709120,33120,634880,1024,389632,1,0,0,0,0,0,0,1,0,0,3,3,6.504171338837058,1.4184087153690101,4.544178618727627,389632,512,99840.0,1,9,179,0
ransomware,152576,9,559,4194304,0,188416,1024,97280,0,0,0,1,0,0,0,1,1,0,3,4,6.508497171821504,0.0,3.531587934072861,97280,0,16839.11111111111,1,10,151,0
ransomware,623104,3,258,4194304,34144,647168,512,549888,1,0,0,1,1,0,0,1,1,0,5,0,6.805668067303128,0.10191042566270775,3.5901983281431757,549888,512,207530.66666666666,0,1,1,0
ransomware,1428992,11,558,5368709120,352,1462272,1024,1103872,1,0,0,0,1,0,0,1,0,0,8,4,6.157847759016957,0.0,3.602849561133709,1103872,0,129815.27272727272,0,7,216,0
ransomware,168960,4,258,4194304,33088,184320,1024,120832,1,0,0,0,0,0,0,1,0,0,4,1,6.637074414383506,2.059849109552779,5.190601340740422,120832,2560,41984.0,0,9,160,0
ransomware,37376,2,8226,6442450944,34112,57344,512,35840,0,0,0,0,0,0,0,0,0,1,1,0,7.883766872179717,2.5305492371062206,5.207158054642969,35840,1024,18432.0,0,0,0,0
ransomware,1081856,7,34,5368709120,33120,1114112,1024,837632,1,0,0,0,0,1,1,1,1,0,5,3,6.454310449345293,3.3153761372296957,5.12889543879777,837632,512,154404.57142857142,1,9,155,0
ransomware,5255289,9,814,4194304,320,5279744,1024,278528,1,0,0,0,0,1,0,0,0,1,4,3,7.493719099382224,0.0,3.542291755934806,4933120,0,583793.7777777778,0,3,123,0
ransomware,166400,5,258,4194304,33024,180224,1024,107008,0,0,0,0,0,0,0,0,0,1,1,3,7.998298163840473,3.713670390119327,6.70770661558456,105472,1536,33075.2,1,3,25,0
ransomware,216064,9,33166,4194304,320,1310720,1024,191488,0,0,1,0,0,0,0,1,0,0,2,3,7.509182283411124,0.0,3.3287161269014636,185344,0,23893.333333333332,1,15,183,0
ransomware,859136,5,8450,268435456,320,880640,1024,641024,1,0,0,0,0,1,1,1,1,0,7,1,6.696353072680287,4.492233722060271,5.569756259515874,641024,512,171622.4,0,4,116,1
ransomware,3368448,3,258,4194304,34112,3391488,512,3298304,0,0,0,1,1,0,0,1,0,0,3,0,4.0250493526851185,0.09800417566270775,2.2345707821530683,3298304,512,1122645.3333333333,1,1,1,0
ransomware,13439784,7,34,5368709120,49504,479232,1024,176128,1,0,0,0,0,0,0,0,0,1,3,3,6.5002315273868,1.8264700601019173,4.968635761585781,182272,512,64512.0,1,5,129,0
ransomware,3481792,6,258,4194304,49472,434176,1024,238592,1,0,0,0,0,0,0,1,0,1,5,2,6.685359764265178,3.5080985761326375,5.433889819850424,238592,512,60928.0,1,3,157,0
ransomware,371769,6,258,4194304,33088,401408,1024,275968,1,0,0,0,0,0,0,1,1,1,6,1,6.703472400145219,0.020393135236084953,4.1122024456282675,275968,512,61781.333333333336,1,6,147,0
ransomware,104960,6,258,4194304,33088,122880,1024,64000,1,0,0,1,0,0,0,1,0,0,5,2,7.311308878384575,0.16299007530476972,5.020917681061657,64000,512,17322.666666666668,1,6,106,0
ransomware,5027840,13,546,4194304,33120,5439488,1536,1662976,1,0,0,0,0,1,0,1,1,1,10,9,7.998204913444314,0.44028372993819864,5.914256914586061,1662976,512,386638.76923076925,1,1,39,0
