label,number_of_sections,entry_point,dll_characteristics,contain_crypto_address,is_packed,ransomware_command_indicator,suspicious_technique_indicator,contain_tor_link,using_encryption_library,ransomware_string_indicator,suspicious_entropy_and_indicator,Check_for_Debugger,yara_match_count,is_signed,is_cert_valid,unique_section_names,max_entropy,min_entropy,mean_entropy,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanRawsize,SectionsMinVirtualsize,SectionMaxVirtualsize,SectionsMeanVirtualsize,imported_dll_count,imported_function_count,exported_function_count,blint_guard_cf,blint_high_entropy_va,blint_no_bind,blint_no_seh,blint_nx_compat
ransomware,3,146502,34112,0,0,0,0,0,1,1,0,0,2,0,0,0,5.037448308889275,0.1019104256627077,2.8951353316622703,512,138752,47786.66666666666,12,138324,47469.333333333336,1,1,0,0,0,0,1,1
ransomware,3,218398,34112,0,1,0,0,0,1,0,0,1,4,0,0,0,6.252288546516172,0.1019104256627077,3.7909591068821022,512,210432,70997.33333333333,12,210212,70742.66666666667,1,1,0,0,0,0,1,1
ransomware,5,12991,34112,0,0,0,0,0,0,0,1,0,1,0,0,2,6.424194540104456,0.0,4.558365318086185,0,24576,10444.8,4678,108568,49794.0,7,158,0,0,0,0,1,1
ransomware,6,103535,33088,0,0,0,0,0,0,0,0,0,0,0,0,3,7.986613573754125,2.9337361310958805,5.9341819804856994,1536,97792,24917.33333333333,1170,97768,25364.83333333333,3,24,0,0,0,0,0,1
ransomware,4,44243,33024,0,0,0,0,0,0,0,0,1,3,0,0,2,6.578955046900293,1.5480878648126155,4.642925469790395,512,84992,32384.0,172,84967,39658.75,3,72,0,0,0,0,0,1
ransomware,5,23449,0,0,0,0,0,0,1,0,0,1,3,0,0,1,7.924425564343815,3.9769125235700313,5.856207378042206,512,30720,11187.4,1624,30663,11276.6,6,129,0,0,0,0,0,0
ransomware,4,477491,33024,0,0,0,0,0,0,0,0,1,3,0,0,2,6.021116952657681,1.7788138717728903,4.688874777159745,512,517120,147072.0,172,517063,154423.75,3,91,0,0,0,0,0,1
ransomware,5,135479,320,1,0,0,0,0,1,1,0,1,11,1,0,1,6.6901925908482776,3.2324749634372205,5.595236165607803,1024,735744,246784.0,976,740384,247626.4,3,108,10,0,0,0,0,1
ransomware,6,396032,33120,1,0,0,0,1,1,1,1,1,9,0,0,2,6.18178322786517,0.0,3.3646210268591275,512,996352,344661.3333333333,4,995877,406806.8333333333,1,39,0,0,1,0,0,1
ransomware,3,880366,34112,0,1,0,0,1,1,1,0,0,5,0,0,0,7.278744139837021,0.1019104256627077,4.259813458310473,512,872448,359765.3333333333,12,872180,359340.0,1,1,0,0,0,0,1,1
ransomware,7,21952,32864,0,0,0,0,0,0,0,0,0,0,0,0,5,7.793353645878579,0.0407807562538719,4.886019905137908,512,68096,22528.0,1852,67682,22521.85714285714,3,12,0,0,1,0,0,0
ransomware,6,196484,33120,0,0,0,0,0,0,0,1,1,2,1,0,2,6.579005693280985,1.1598891939671787,5.000496088963504,3072,693248,167594.66666666666,2688,693229,171072.16666666666,18,530,0,0,1,0,0,1
ransomware,4,97923,33088,0,0,0,0,0,0,0,0,1,3,0,0,1,6.74484087533115,4.426538968637084,5.637158227228157,6144,139776,45440.0,5684,139557,45897.75,1,64,0,0,0,0,0,1
ransomware,3,98438,34112,0,1,0,0,0,1,0,0,1,5,0,0,0,6.168079890950383,0.1019104256627077,3.3340506491474677,512,90624,30890.666666666668,12,90252,30498.0,1,1,0,0,0,0,1,1
ransomware,6,3585372,33120,1,0,0,1,0,1,1,0,1,10,0,0,2,6.413335908883142,2.37717939628913,4.8066118316500885,2560,3655168,914005.3333333334,2408,3654735,913844.5,18,186,0,0,1,0,0,1
ransomware,5,745482,34144,0,0,0,0,0,0,0,1,0,1,0,0,2,7.999580692448446,0.0980041756627077,4.199359648254496,512,456192,146636.8,12,456088,146351.6,1,1,0,0,1,0,1,1
ransomware,3,98446,34112,0,1,0,0,0,1,0,0,1,5,0,0,0,6.167592358207038,0.1019104256627077,3.3338881382330183,512,90624,30890.666666666668,12,90260,30500.666666666668,1,1,0,0,0,0,1,1
ransomware,14,370448,0,0,0,0,0,0,1,1,1,1,6,0,0,11,7.997820345297125,0.6993087214879145,6.207004695364346,512,1700864,343808.0,40,1700502,354247.5,1,32,0,0,0,0,0,0
ransomware,6,378600,0,0,0,0,0,0,1,0,1,1,6,0,0,4,6.807036771785958,0.0,5.01640700794139,0,374784,72618.66666666667,3585,374592,73116.5,0,0,0,0,0,0,0,0
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.984252787068911,5.965306229244432,7.244866543232877,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,6,16704,32864,0,0,0,0,1,1,1,0,1,4,0,0,3,6.247999344422389,0.0,2.9802651439290844,0,16896,7936.0,128,18428,8050.5,7,86,0,0,1,0,0,0
ransomware,3,412640,0,0,1,0,0,0,1,0,1,0,8,0,0,2,7.8955121979991,0.0,4.27596430632735,0,159232,54272.0,4096,249856,137898.66666666666,10,13,0,0,0,0,0,0
ransomware,5,542502,33088,1,0,0,0,0,1,0,1,1,6,0,0,1,6.574877481564788,4.306406847812273,5.556485122346598,512,718848,182886.4,480,718590,183634.4,7,159,0,0,0,0,0,1
ransomware,10,4331527,33120,0,1,0,0,0,1,0,1,0,3,0,0,6,7.919885727972143,0.0,1.4545555678220272,0,5940736,594483.2,164,5940672,973494.8,7,17,0,0,1,0,0,1
ransomware,3,150782,34112,0,1,0,0,0,1,0,0,1,3,1,0,0,6.738432227110467,0.0815394123432416,3.647631556328833,512,142848,48469.333333333336,12,142596,48124.333333333336,1,1,0,0,0,0,1,1
ransomware,5,32021,33088,0,0,0,0,0,1,0,0,1,4,0,0,1,6.645448830133501,2.0744249803636,4.902771508573732,512,110080,35635.2,480,110076,37675.6,8,140,0,0,0,0,0,1
ransomware,7,131316,33120,0,0,0,0,0,0,0,0,1,1,0,0,3,6.526909474323039,2.440961626429675,4.545728820667521,512,171520,32768.0,252,171372,33292.0,3,70,0,0,1,0,0,1
ransomware,5,26662,33024,0,0,0,0,0,1,0,0,1,7,0,0,2,6.897871347076609,0.0611628522411544,4.521693058809075,512,102912,42291.2,4,102404,44000.6,16,300,0,0,0,0,0,1
ransomware,6,367840,33088,1,0,1,1,0,1,1,0,1,10,0,0,2,6.501548411291274,0.0203931352360849,4.734015585694023,512,975872,342101.3333333333,4,975412,358759.8333333333,1,40,0,0,0,0,0,1
ransomware,3,265614,34112,0,0,0,0,0,1,0,0,1,4,0,0,0,7.155775517772301,0.0815394123432416,3.848201235461218,512,257536,86869.33333333333,12,257428,86666.66666666667,1,1,0,0,0,0,1,1
ransomware,1,42832,33280,0,0,0,0,0,1,0,0,1,3,0,0,1,6.070072228261733,6.070072228261733,6.070072228261733,55808,55808,55808.0,55610,55610,55610.0,7,67,0,0,0,0,0,0
ransomware,3,116918,34112,0,1,0,0,0,1,0,0,1,5,0,0,0,6.275113134471774,0.1019104256627077,3.612570138173188,512,109056,37034.66666666666,12,108732,36748.333333333336,1,1,0,0,0,0,1,1
ransomware,3,376166,34144,0,0,1,1,0,1,0,0,0,3,0,0,0,7.120895276197515,0.1019104256627077,3.788467256131048,512,368128,123392.0,12,367980,123158.66666666669,1,1,0,0,1,0,1,1
ransomware,7,184192,33120,0,0,0,1,1,1,1,0,1,5,0,0,3,7.99001862841151,3.3062309043457354,5.415837372568147,512,374784,109348.57142857143,348,374372,110759.0,2,101,0,0,1,0,0,1
ransomware,6,103535,33088,0,0,0,0,0,0,0,0,0,0,0,0,3,7.986379707874227,3.0389614741823974,5.95980121481242,1536,97792,24832.0,1202,97606,25266.0,3,25,0,0,0,0,0,1
ransomware,5,621060,33088,0,0,0,0,0,1,0,0,1,4,0,0,1,6.612356958100623,0.0,2.83565945470063,4096,933888,256409.6,1520,930242,254567.2,5,166,0,0,0,0,0,1
ransomware,6,378600,0,0,0,0,0,0,1,0,1,1,6,0,0,4,6.807036771785958,0.0,5.032194006316593,0,374784,72618.66666666667,3585,374592,73116.5,0,0,0,0,0,0,0,0
ransomware,3,5647870,34144,0,0,0,0,0,1,0,1,0,2,1,0,0,7.691539704330943,0.0815394123432416,4.654365935337799,512,5640192,1911808.0,12,5639684,1911348.0,1,1,0,0,1,0,1,1
ransomware,6,33432,33120,0,0,0,0,0,0,0,0,1,1,0,0,3,6.310189787178534,1.3999094747144152,4.020528283824043,512,90112,34474.666666666664,160,2828416,494337.6666666667,4,103,0,0,1,0,0,1
ransomware,3,202114,34112,0,1,0,0,0,1,0,0,1,3,1,0,0,6.198743556862772,0.1019104256627077,3.5198036221972604,512,194048,65536.0,12,193928,65261.66666666666,1,1,0,0,0,0,1,1
ransomware,4,10928,0,0,0,0,0,0,1,0,1,1,4,1,0,1,5.492172818287252,0.8316072780412742,3.350351435305921,1536,1185792,301952.0,1224,1185792,301853.5,3,233,0,0,0,0,0,0
ransomware,3,138766,34112,0,0,1,1,0,1,0,0,1,5,1,0,0,5.938544829624411,0.0980041756627077,3.405726723397961,512,131072,44544.0,12,130580,44133.66666666666,1,1,0,0,0,0,1,1
ransomware,6,1835146,34112,0,1,1,1,0,1,1,0,1,10,1,0,3,7.999599953596864,0.0815394123432416,4.3116015531224745,512,636928,300202.6666666667,12,636796,299931.8333333333,1,1,0,0,0,0,1,1
ransomware,4,264463,33088,0,0,0,0,0,0,0,0,1,4,0,0,1,7.721056840148241,5.266048107752143,6.353263195387383,24576,345600,128896.0,24428,345552,129349.0,5,96,0,0,0,0,0,1
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.981844749389094,5.965306229244432,7.244063864006272,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,7,244544,33088,0,0,0,0,1,1,1,0,1,7,0,0,2,6.672551283795583,0.0203931352360849,4.398864069385527,512,766976,148114.2857142857,9,766495,148686.57142857142,4,148,0,0,0,0,0,1
ransomware,8,427072,33120,0,0,0,0,0,1,0,1,1,5,0,0,4,6.263038226600516,0.0203931352360849,4.177469777388941,512,2030592,486144.0,4,2030099,556974.125,1,47,0,0,1,0,0,1
ransomware,3,3086064,0,0,0,0,0,0,0,0,1,0,1,0,0,2,7.953736608804219,0.0,5.300624302156108,0,1268224,428885.3333333333,20480,1814528,1034922.6666666666,3,6,0,0,0,0,0,0
ransomware,6,132464,33088,1,0,0,0,0,0,0,0,1,4,0,0,2,6.464819870138945,1.6766030981482392,4.397785724545327,512,174592,35669.333333333336,284,174291,35897.5,3,68,0,0,0,0,0,1
ransomware,4,60051,33024,0,0,0,0,0,0,0,0,1,3,0,0,2,6.512383378507788,1.761437705850547,4.727579214184274,512,101376,36736.0,172,101079,44933.25,3,81,0,0,0,0,0,1
ransomware,8,265044,352,0,0,0,0,0,1,0,0,1,3,0,0,3,6.432782620998024,0.0203931352360849,4.246220078437362,512,437760,84736.0,9,437384,85952.375,3,111,1,0,1,0,0,1
ransomware,5,26652,33024,0,0,0,1,1,1,0,0,1,7,0,0,2,6.988029244033161,0.3613449172326422,4.327857637882367,2560,327680,97484.8,5252,327680,97915.4,7,119,0,0,0,0,0,1
ransomware,7,5216,320,1,0,0,0,0,1,0,0,1,7,0,0,4,5.914543569067659,0.0611628522411544,3.8863609063792737,512,391168,112420.57142857143,260,396516,112911.14285714286,2,95,3,0,0,0,0,1
ransomware,4,9312,0,0,0,0,0,0,1,0,1,0,2,1,0,1,5.024827756119202,0.824386883920446,3.882832843010064,512,1185280,311680.0,472,1184788,311511.75,3,64,0,0,0,0,0,0
ransomware,11,5376,33120,1,0,0,0,0,1,0,0,1,5,0,0,5,6.2139987712754,0.0,3.1995537158662657,0,3373568,489472.0,78,3373280,524623.4545454546,2,92,1,0,1,0,0,1
ransomware,6,18872,33120,0,0,1,1,0,1,0,0,1,5,0,0,2,6.062012912036293,2.005405510854902,3.974708932058855,512,29696,8874.666666666666,1056,29390,8959.833333333334,13,107,0,0,1,0,0,1
ransomware,5,13805,33088,1,0,1,0,1,1,1,0,1,8,0,0,2,6.5732710601540125,1.502749284544401,4.863040019364268,512,78848,23347.2,180,78388,23523.2,5,108,0,0,0,0,0,1
ransomware,8,7181321,33088,0,0,0,0,0,1,0,1,0,2,0,0,4,7.960975473493602,0.0,2.1473439563317527,0,10730496,1341824.0,469,10730288,2081852.5,9,14,0,0,0,0,0,1
ransomware,7,122460,33120,0,0,1,1,1,1,1,0,1,8,0,0,3,6.240024932024016,2.308733119195532,4.445112589209224,512,201728,31524.571428571428,252,201296,32029.714285714286,8,154,0,0,1,0,0,1
ransomware,5,36418,33088,0,0,0,0,1,1,1,0,1,6,0,0,1,6.629064731059951,3.418768897187654,5.389223934505647,512,80896,29491.2,480,80847,29891.0,7,114,0,0,0,0,0,1
ransomware,3,307986,34112,0,1,0,1,0,1,0,0,1,9,1,0,0,5.417515421677306,0.1019104256627077,3.2143583529409274,512,300032,100864.0,12,299800,100527.0,1,1,0,0,0,0,1,1
ransomware,2,741646,34112,0,0,0,0,0,0,0,1,0,1,1,0,0,2.9775595051447388,0.1019104256627077,1.5397349654037231,512,733696,367104.0,12,733460,366736.0,1,1,0,0,0,0,1,1
ransomware,4,288908,352,0,0,0,0,0,0,0,1,0,1,0,0,2,7.988001661144863,0.5758168186073904,3.938684898506195,512,291328,73344.0,94,290907,72958.25,1,1,2,0,1,0,0,1
ransomware,6,68016,33088,0,0,1,0,0,1,0,0,1,5,0,0,2,7.316219051133088,0.1629900753047697,5.021736043186409,512,64000,17322.666666666668,16,63926,17281.666666666668,6,106,0,0,0,0,0,1
ransomware,5,7204,0,0,1,1,1,0,1,0,0,1,5,0,0,2,7.634191528372944,0.0,4.776246950646966,0,49664,16384.0,161,49260,16168.2,8,143,0,0,0,0,0,0
ransomware,5,235613,33088,0,0,1,1,0,1,0,0,1,8,0,0,1,6.573041312500696,3.644869255602232,5.240045027144121,512,466432,136192.0,480,466198,136891.2,11,189,0,0,0,0,0,1
ransomware,3,34366,34112,0,0,0,0,0,1,0,1,0,2,0,0,0,5.132675335589064,0.0815394123432416,2.6489661960040625,512,26624,9386.666666666666,12,26180,9021.333333333334,1,1,0,0,0,0,1,1
ransomware,4,5650,33088,1,0,0,1,0,1,0,1,1,7,0,0,1,6.478306035290114,4.727980659874882,5.864871422318643,4608,82944,39552.0,4384,90564,41375.75,0,0,0,0,0,0,0,1
ransomware,3,2706814,34144,0,1,0,0,0,1,1,1,1,7,0,0,0,7.748086526476057,0.1019104256627077,5.030009608768508,512,2698752,928768.0,12,2698628,928442.6666666666,1,1,0,0,1,0,1,1
ransomware,5,4585,0,1,0,0,0,0,1,0,1,1,5,0,0,1,4.601868951420172,0.0,1.3729413151337837,4096,5246976,1052672.0,340,5242976,1049024.8,2,13,1,0,0,0,0,0
ransomware,1,40736,33280,0,0,0,0,0,1,0,0,1,3,0,0,1,6.149709327866691,6.149709327866691,6.149709327866691,55808,55808,55808.0,55400,55400,55400.0,5,64,0,0,0,0,0,0
ransomware,7,5216,320,0,0,0,0,0,1,0,0,1,6,0,0,4,5.86830164092752,0.0611628522411544,3.889653819871025,512,412160,103058.28571428572,260,411737,103462.42857142857,1,94,3,0,0,0,0,1
ransomware,7,10352,33856,0,0,0,0,0,1,0,0,0,1,0,0,3,6.51740856189128,0.0,4.199688897573592,0,26112,5339.428571428572,144,25871,5193.571428571428,7,86,0,0,0,0,1,0
ransomware,3,25458,34144,0,0,1,1,0,1,0,0,0,3,0,0,0,5.579883487607811,0.0815394123432416,3.172995800954313,512,17408,6485.333333333333,12,17272,6216.0,1,1,0,0,1,0,1,1
ransomware,3,1200032,33056,0,0,0,0,0,0,0,1,0,1,0,0,3,7.92874605303556,0.0,5.269214211496621,0,581632,210432.0,53248,1146880,595285.3333333334,1,4,0,0,1,0,0,1
ransomware,4,23013,33088,0,0,0,0,0,0,0,1,0,1,0,0,1,6.502533235454732,2.8930100352936075,4.920169153591285,512,19456,9984.0,414,19410,10166.25,1,4,0,0,0,0,0,1
ransomware,5,24737,0,0,0,0,0,0,1,0,0,1,3,0,0,2,6.37053424887162,1.2644707652041702,4.594118994345883,512,1185280,249958.4,4096,1187840,252313.6,7,129,0,0,0,0,0,0
ransomware,13,407360,33120,1,0,0,0,0,1,1,1,1,10,0,0,9,7.997287849325357,0.8556848540171443,5.877304075888,512,1340416,331106.4615384616,48,1340104,360406.9230769231,1,40,0,0,1,0,0,1
ransomware,3,14554,34144,0,0,0,0,0,1,0,0,0,1,0,0,0,5.5016180942107065,0.0815394123432416,3.509413016308549,512,6656,3925.3333333333335,12,6376,3586.6666666666665,1,1,0,0,1,0,1,1
ransomware,3,2699648,33120,0,0,0,0,0,0,0,1,0,1,1,0,3,7.999592905662445,0.0,3.1238354982480616,0,708096,236202.66666666663,4096,1990656,901120.0,1,4,0,0,1,0,0,1
ransomware,3,30846,34112,0,0,0,0,0,1,1,0,0,2,0,0,0,5.081338487378422,0.0815394123432416,2.9587199355977,512,23040,8362.666666666666,12,22660,7967.333333333333,1,1,0,0,0,0,1,1
ransomware,6,31100,33120,0,0,0,0,0,0,0,1,1,2,1,0,2,6.983993621773973,2.91327982808816,4.891918499135795,2048,72704,27989.33333333333,1556,851672,168561.66666666666,6,162,0,0,1,0,0,1
ransomware,7,269664,49504,0,0,0,0,0,1,0,1,0,2,1,0,3,6.518468373464393,0.4269303194148934,4.256307202305464,512,282112,66852.57142857143,72,281774,67062.57142857143,51,251,0,1,1,0,0,1
ransomware,5,260123,33088,0,0,0,0,1,1,1,0,1,6,0,0,1,7.573746576096465,4.7176788329467545,6.277977179866548,512,513536,147148.8,480,513427,148011.8,6,155,0,0,0,0,0,1
ransomware,5,216827,33088,0,1,1,0,1,1,1,0,1,9,0,0,1,6.590245087557989,3.820160168975237,5.492936228941273,512,396288,110899.2,480,396218,111670.0,7,141,0,0,0,0,0,1
ransomware,7,290212,33120,0,0,0,1,0,1,0,1,1,7,0,0,3,6.440130887673373,0.0,4.33868004762307,512,495104,100937.14285714286,348,494764,102568.85714285714,3,147,0,0,1,0,0,1
ransomware,7,38896,49504,0,0,0,0,0,0,0,1,1,2,1,0,3,7.180917025368906,0.2886729796195107,3.357107517875946,512,38912,9801.142857142857,152,38433,10197.0,6,126,0,1,1,0,0,1
ransomware,16,5312,0,0,0,0,0,0,1,0,1,0,2,0,0,10,6.153452944757325,0.0,3.287499931450415,0,45056,7712.0,32,44618,7455.25,9,107,0,0,0,0,0,0
ransomware,3,2311536,33088,0,1,0,0,0,0,0,1,0,6,0,0,3,7.884377997984031,0.0,3.1345100210750125,0,866304,288938.6666666667,4096,1441792,771413.3333333334,1,4,0,0,0,0,0,1
ransomware,4,8256990,34112,0,0,0,1,0,1,0,1,1,6,1,0,1,7.830057368077003,0.1019104256627077,3.6621751352041785,512,8248832,2108544.0,12,8248804,2108308.25,1,1,0,0,0,0,1,1
ransomware,3,3864544,33088,0,1,0,0,0,0,0,1,0,6,0,0,3,7.883293056109279,0.0,3.1186007711259225,0,1722880,574464.0,4096,2138112,1288874.6666666667,1,4,0,0,0,0,0,1
ransomware,6,10672,33856,0,0,0,0,0,1,0,0,0,1,0,0,2,6.520677594374403,0.0,4.638074017471678,0,26624,6570.666666666667,480,26287,6510.833333333333,6,87,0,0,0,0,1,0
ransomware,15,447968,33120,1,0,0,0,0,1,1,1,1,8,0,0,11,7.997891876465292,0.8556848540171443,5.641702791043429,512,2514944,506811.7333333333,48,2514928,545207.2666666667,1,47,0,0,1,0,0,1
ransomware,3,204642,34112,0,1,0,0,0,1,0,0,1,5,0,0,0,6.23786201175651,0.1019104256627077,3.58782197406525,512,196608,66218.66666666667,12,196456,65981.66666666667,1,1,0,0,0,0,1,1
ransomware,13,12091853,33120,1,0,0,0,0,1,1,0,0,3,0,0,8,7.9579040682580064,0.0203931352360849,4.717517380780561,512,5189120,1320999.3846153845,9,5189052,1325526.1538461538,12,12,0,0,1,0,0,1
ransomware,7,5216,320,1,0,0,0,0,1,0,0,1,7,0,0,4,5.895418474594163,0.0611628522411544,3.874643871673027,512,389120,115419.42857142857,260,394868,115924.28571428572,1,94,3,0,0,0,0,1
ransomware,5,107249,33088,0,0,0,0,0,1,0,0,1,6,0,0,1,6.588734940199239,4.703595231911277,5.4990563079416,512,263168,73523.2,488,263040,74266.0,10,178,0,0,0,0,0,1
ransomware,1,40736,33280,0,0,0,0,0,1,0,0,1,3,0,0,1,5.897247493431441,5.897247493431441,5.897247493431441,50688,50688,50688.0,50216,50216,50216.0,5,64,0,0,0,0,0,0
ransomware,7,1976800,33120,0,0,0,0,1,1,1,0,1,5,0,0,3,6.807130032104763,2.79024928313574,4.910311190126758,512,2139648,440612.5714285714,348,2139520,442314.8571428572,11,187,0,0,1,0,0,1
ransomware,9,5328,352,0,0,0,0,0,1,0,0,1,5,0,0,4,6.375918143756596,0.0,3.359852363557867,0,539136,103253.33333333331,104,538896,106758.22222222222,5,145,0,0,1,0,0,1
ransomware,5,67459,32768,0,0,0,0,1,1,0,0,1,5,0,0,1,6.710303613501571,5.197064844751055,6.133918364156171,4608,132608,53248.0,6084,132605,55405.4,8,131,10,0,0,0,0,0
ransomware,5,86460,33088,0,0,1,1,1,1,1,0,1,17,0,0,1,7.037927312398877,4.272003856546791,6.007386402183628,1024,211968,69120.0,736,211962,69656.8,6,139,0,0,0,0,0,1
ransomware,3,415746,34144,0,0,0,0,0,1,1,0,0,2,0,0,0,5.665847133509961,0.1019104256627077,3.6005872234005234,512,408064,137728.0,12,407608,137280.0,1,1,0,0,1,0,1,1
ransomware,5,10108,33120,0,0,0,0,0,1,0,0,1,2,0,0,2,5.873001457847686,0.7166451209236483,3.493698436606136,512,9216,3686.4,48,8780,3679.6,14,96,0,0,1,0,0,1
ransomware,4,37347,33024,0,0,0,0,0,0,0,0,1,3,0,0,2,6.689033704304324,1.4991649037560817,4.616999625608907,512,78336,30336.0,172,78167,37607.75,2,76,0,0,0,0,0,1
ransomware,20,5104,352,0,0,0,0,0,1,0,1,1,6,0,0,13,6.691851313166237,0.0,3.8661445428211336,0,4188672,323968.0,16,4188200,337557.1,8,308,0,0,1,0,0,1
ransomware,2,79319,0,0,0,0,1,0,1,0,1,1,5,0,0,0,6.411283279221468,4.722837906925357,5.567060593073412,10240,77312,43776.0,9779,76952,43365.5,3,20,0,0,0,0,0,0
ransomware,3,601134,34144,0,0,0,1,0,1,0,0,0,2,0,0,0,4.980048559666304,0.1019104256627077,3.32839061109148,512,593408,199680.0,12,592948,199212.0,1,1,0,0,1,0,1,1
ransomware,6,2846720,33088,0,0,0,0,0,1,0,0,1,5,0,0,2,6.935012935631378,5.221715884765244,6.18792562257399,16896,2049024,473258.6666666667,20480,2048778,475256.0,5,172,0,0,0,0,0,1
ransomware,10,522672,49504,0,0,0,0,0,1,0,1,1,4,0,0,5,6.753889807106618,0.0203931352360849,3.716258135008904,512,1089024,159129.6,36,1088550,162281.1,7,172,1,1,1,0,0,1
ransomware,7,298556,33120,0,0,0,0,1,1,1,0,1,4,0,0,3,6.756008422741658,2.2080945857245013,4.618813573867558,512,463872,71168.0,348,1064864,221538.0,11,171,0,0,1,0,0,1
ransomware,20,5072,352,0,0,1,1,1,1,1,1,0,6,0,0,13,5.837088765757595,0.0,3.757947659155911,0,146432,17305.6,16,146328,17200.55,5,187,0,0,1,0,0,1
ransomware,5,360458,34144,0,1,0,0,0,1,1,1,1,6,0,0,2,7.99949717218012,0.0980041756627077,3.8651191715056576,512,284160,66867.2,12,283936,66524.0,1,1,0,0,1,0,1,1
ransomware,5,56541,33024,0,0,0,0,1,1,0,0,1,5,0,0,2,6.725160286107021,0.0772578597331301,4.1274455181202505,5632,327680,96665.6,5516,327680,98714.6,8,122,0,0,0,0,0,1
ransomware,4,530321,0,0,0,0,0,0,1,0,1,1,7,0,0,1,7.233364112349704,4.754177234300595,5.8889879103888045,57344,659456,230400.0,57105,657722,288474.25,12,433,0,0,0,0,0,0
ransomware,3,7437696,0,0,1,0,0,0,0,0,1,0,10,0,0,2,7.99989342736707,0.0,4.043512840862978,0,2116096,706048.0,4096,5320704,2480810.6666666665,8,13,0,0,0,0,0,0
ransomware,7,321752,33120,0,0,1,0,1,1,1,0,1,5,0,0,3,6.507029641742204,3.3047072539261464,4.973905736855159,512,537088,105179.42857142857,348,536764,106112.28571428572,7,150,0,0,1,0,0,1
ransomware,3,43472,34048,0,0,0,0,0,0,0,0,0,0,0,0,1,7.982075416525365,5.965306229244432,7.244140753051695,10240,43008,31232.0,9782,43733,31162.666666666668,1,9,0,0,0,0,1,1
ransomware,7,5185800,32832,0,1,0,0,0,0,0,1,0,2,0,0,6,7.962814687514808,0.0,4.638079595466772,0,2940066,421760.1428571429,12,5120000,1157555.4285714286,2,2,0,0,0,0,0,0
ransomware,4,129536,1344,1,0,0,1,0,1,0,1,1,5,0,0,1,7.896621581374547,5.210721905746556,6.17523188781098,8704,211968,87808.0,3543040,3891200,3752960.0,0,0,0,0,0,0,1,1
ransomware,6,96368,33088,1,0,0,1,1,1,1,0,1,9,0,0,2,6.703086135732265,0.0203931352360849,4.431418770907205,512,829952,189781.3333333333,9,829887,190808.66666666663,6,167,0,0,0,0,0,1
ransomware,7,579128,33120,1,0,0,0,1,1,1,0,1,5,0,0,3,6.458401254783135,3.2741016144496142,5.1323736199438335,512,833024,153673.14285714287,348,832878,154612.0,9,155,0,0,1,0,0,1
ransomware,5,41653,33024,0,0,0,0,0,0,0,0,0,0,0,0,3,7.883392680451913,2.569117394229569,5.820508864640532,512,36352,10956.8,344,35915,11236.8,1,1,0,0,0,0,0,1
ransomware,5,24851,33088,0,0,0,0,0,1,0,1,1,5,0,0,1,6.686025438395135,2.2218454442011284,5.054661578952468,512,68608,20889.6,480,68268,22925.6,3,79,0,0,0,0,0,1
ransomware,6,103535,33088,0,0,0,0,0,0,0,0,0,0,0,0,3,7.987233276034072,3.0389614741823974,5.961838767966246,1536,97792,24832.0,1202,97606,25265.83333333333,3,25,0,0,0,0,0,1
ransomware,5,102229,33088,0,0,1,1,1,1,1,0,1,8,0,0,1,6.6346146776549455,4.564351484455345,5.880182779410701,10752,320000,98713.6,15232,319976,99378.0,10,204,0,0,0,0,0,1
ransomware,7,103535,33088,0,0,0,0,0,0,0,0,0,0,0,0,3,7.9870810226399485,2.9337361310958805,5.663302518142991,1536,97792,28306.285714285717,1170,97768,28645.714285714286,3,24,0,0,0,0,0,1
ransomware,15,426624,33120,1,0,0,0,0,1,1,1,1,9,0,0,11,7.997438896168292,0.8556848540171443,5.639399027865218,512,2419712,487389.8666666666,48,2419680,512303.4666666667,1,45,0,0,1,0,0,1
ransomware,6,14757,33088,0,0,0,0,0,0,0,0,1,3,0,0,2,6.664077156352691,0.9888250417717234,3.834384119297281,512,73728,23637.33333333333,180,73447,25409.5,7,92,0,0,0,0,0,1
ransomware,5,50212,0,0,0,0,0,0,1,0,0,1,5,1,0,1,7.333620657355203,3.3275967293860296,5.335437044395027,1536,194560,52121.6,1448,194493,53952.6,11,247,0,0,0,0,0,0
ransomware,7,5012508,33088,0,1,0,0,0,1,0,1,0,3,0,0,3,7.965156529523968,0.0,2.327159490468668,0,6114304,887149.7142857143,1508,6114272,1600261.142857143,11,23,0,0,0,0,0,1
ransomware,5,384060,33088,0,0,0,0,0,1,0,1,1,5,1,0,1,6.664490231101334,4.028874280754401,5.5847404408924906,24064,563200,178278.4,32620,562692,179756.8,6,134,0,0,0,0,0,1
ransomware,6,4096,352,1,0,0,0,0,1,1,0,1,5,1,0,2,7.221237883475487,4.33133693075277,5.619717976322785,2560,1114112,330240.0,2208,1113856,329980.6666666667,7,114,0,0,1,0,0,1
